season,episode,title,rating,votes,episode_year
6,3,Another Simpsons Clip Show,5.7,3478,1994
6,4,Itchy & Scratchy Land,8.6,4316,1994
6,5,Sideshow Bob Roberts,8.2,3800,1994
6,6,Treehouse of Horror V,9.2,6154,1994
6,7,Bart's Girlfriend,8.1,3841,1994
6,8,Lisa on Ice,8.6,4150,1994
6,9,Homer Badman,9,5354,1994
6,10,Grampa vs. Sexual Inadequacy,8,3549,1994
6,11,Fear of Flying,7.7,3641,1994
6,12,Homer the Great,9,5082,1995
6,13,And Maggie Makes Three,8.9,4792,1995
6,14,Bart's Comet,8.7,4076,1995
6,15,Homie the Clown,8.6,4087,1995
6,16,Bart vs. Australia,8.5,4273,1995
6,17,Homer vs. Patty and Selma,7.8,3398,1995
6,18,A Star Is Burns,8.6,4080,1995
6,19,Lisa's Wedding,8.4,3918,1995
6,20,Two Dozen and One Greyhounds,8.1,3520,1995
6,21,The PTA Disbands,8,3463,1995
6,22,'Round Springfield,8.1,3736,1995
6,23,The Springfield Connection,8.2,3529,1995
6,24,Lemon of Troy,8.7,4280,1995
6,25,Who Shot Mr. Burns? Part One,9.2,5483,1995
7,1,Who Shot Mr. Burns? Part Two,9,5003,1995
7,2,Radioactive Man,8.3,3794,1995
7,3,Home Sweet Home-Dum-Diddly Doodily,8.4,3712,1995
7,4,Bart Sells His Soul,8.8,4719,1995
7,5,Lisa the Vegetarian,8.5,4316,1995
7,6,Treehouse of Horror VI,8.7,4469,1995
7,7,King Size Homer,9,5227,1995
7,8,Mother Simpson,8.7,4186,1995
7,9,Sideshow Bob's Last Gleaming,7.9,3424,1995
7,10,The Simpsons 138th Episode Spectacular!,7.3,3302,1995
7,11,Marge Be Not Proud,8.5,4277,1995
7,12,Team Homer,8.3,3498,1996
7,13,Two Bad Neighbors,8.5,4075,1996
7,14,Scenes from the Class Struggle in Springfield,7.7,3229,1996
7,15,Bart the Fink,7.6,3178,1996
7,16,Lisa the Iconoclast,8.1,3435,1996
7,17,Homer the Smithers,8.8,4450,1996
7,18,The Day the Violence Died,8,3393,1996
7,19,A Fish Called Selma,8.2,3740,1996
7,20,Bart on the Road,8.6,4053,1996
7,21,22 Short Films About Springfield,9,4816,1996
7,22,Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish',8.5,3649,1996
7,23,Much Apu About Nothing,8.1,3286,1996
7,24,Homerpalooza,7.9,3381,1996
7,25,"Summer of 4'2""",8.5,3718,1996
8,1,Treehouse of Horror VII,8.5,4146,1996
8,2,You Only Move Twice,9.2,7219,1996
8,3,The Homer They Fall,8.1,3572,1996
8,4,"Burns, Baby Burns",7.6,3432,1996
8,5,Bart After Dark,8.3,3658,1996
8,6,A Milhouse Divided,8.1,3431,1996
8,7,Lisa's Date with Density,7.8,3332,1996
8,8,Hurricane Neddy,8.7,4317,1996
8,9,El Viaje Misterioso de Nuestro Jomer,8.6,4411,1997
8,10,The Springfield Files,9.1,5519,1997
8,11,The Twisted World of Marge Simpson,7.7,3249,1997
8,12,Mountain of Madness,8.5,3869,1997
8,13,Simpsoncalifragilisticexpiala(Annoyed Grunt)cious,7.6,3475,1997
8,14,The Itchy & Scratchy & Poochie Show,8,3515,1997
8,15,Homer's Phobia,8.8,4790,1997
8,16,Brother from Another Series,8.2,3485,1997
8,17,"My Sister, My Sitter",7.8,3449,1997
8,18,Homer vs. the 18th Amendment,8.8,4180,1997
8,19,Grade School Confidential,8.2,3479,1997
8,20,The Canine Mutiny,7.6,3021,1997
8,21,The Old Man and the Lisa,7.8,3168,1997
8,22,In Marge We Trust,8.1,3289,1997
8,23,Homer's Enemy,9.3,7909,1997
8,24,The Simpsons Spin-Off Showcase,7.1,3166,1997
8,25,The Secret War of Lisa Simpson,7.8,3149,1997
9,1,The City of New York vs. Homer Simpson,9,5610,1997
9,2,The Principal and the Pauper,6.8,3967,1997
9,3,Lisa's Sax,8.1,3094,1997
9,4,Treehouse of Horror VIII,8.2,3471,1997
9,5,The Cartridge Family,8.2,3427,1997
9,6,Bart Star,7.6,2917,1997
9,7,The Two Mrs. Nahasapeemapetilons,7.6,2836,1997
9,8,Lisa the Skeptic,8.1,3102,1997
9,9,Realty Bites,7.6,2859,1997
9,10,Miracle on Evergreen Terrace,7.6,3131,1997
9,11,"All Singing, All Dancing",5,3235,1998
9,12,Bart Carny,7.6,2931,1998
9,13,The Joy of Sect,8.3,3235,1998
9,14,Das Bus,8.2,3167,1998
9,15,The Last Temptation of Krust,7.4,2756,1998
9,16,Dumbbell Indemnity,7.6,2774,1998
9,17,Lisa the Simpson,8,3062,1998
9,18,This Little Wiggy,7.8,2858,1998
9,19,Simpson Tide,8.1,3171,1998
9,20,The Trouble with Trillions,7.8,3004,1998
9,21,Girly Edition,7.8,2796,1998
9,22,Trash of the Titans,8.4,3479,1998
9,23,King of the Hill,8.2,3150,1998
9,24,Lost Our Lisa,7.7,2726,1998
9,25,Natural Born Kissers,8,2884,1998
10,1,Lard of the Dance,7.6,2914,1998
10,2,The Wizard of Evergreen Terrace,8.1,3202,1998
10,3,Bart the Mother,7.6,2819,1998
10,4,Treehouse of Horror IX,8,3291,1998
10,5,When You Dish Upon a Star,7.1,2777,1998
10,6,D'oh-in' in the Wind,7.5,2725,1998
10,7,Lisa Gets an 'A',8.1,2849,1998
10,8,Homer Simpson in: 'Kidney Trouble',7.2,2662,1998
10,9,Mayored to the Mob,8.1,3140,1998
10,10,Viva Ned Flanders,7.8,2813,1999
10,11,Wild Barts Can't Be Broken,7.7,2697,1999
10,12,"Sunday, Cruddy Sunday",7,2711,1999
10,13,Homer to the Max,7.7,2734,1999
10,14,I'm with Cupid,7.2,2510,1999
10,15,Marge Simpson in: 'Screaming Yellow Honkers',7.3,2554,1999
10,16,Make Room for Lisa,7.5,2510,1999
10,17,Maximum Homerdrive,7.7,2651,1999
10,18,Simpsons Bible Stories,7.3,2596,1999
10,19,Mom and Pop Art,7.6,2698,1999
10,20,The Old Man and the 'C' Student,7.2,2399,1999
10,21,Monty Can't Buy Me Love,7,2417,1999
10,22,They Saved Lisa's Brain,7.2,2445,1999
10,23,Thirty Minutes Over Tokyo,8,2903,1999
11,1,Beyond Blunderdome,7.3,2688,1999
11,2,Brother's Little Helper,7.5,2471,1999
11,3,Guess Who's Coming to Criticize Dinner?,7.5,2496,1999
11,4,Treehouse of Horror X,7.8,2929,1999
11,5,E-I-E-I-(Annoyed Grunt),7.9,2719,1999
11,6,"Hello Gutter, Hello Fadder",7.3,2297,1999
11,7,Eight Misbehavin',7,2327,1999
11,8,"Take My Wife, Sleaze",7.1,2359,1999
11,9,Grift of the Magi,7.3,2520,1999
11,10,Little Big Mom,7.3,2286,2000
11,11,Faith Off,6.8,2275,2000
11,12,The Mansion Family,7.3,2309,2000
11,13,Saddlesore Galactica,6.4,2510,2000
11,14,"Alone Again, Natura-Diddly",7.6,2879,2000
11,15,Missionary: Impossible,7.3,2371,2000
11,16,Pygmoelian,7.3,2270,2000
11,17,Bart to the Future,7.2,2519,2000
11,18,Days of Wine and D'oh'ses,7.4,2243,2000
11,19,Kill the Alligator and Run,6.5,2437,2000
11,20,Last Tap Dance in Springfield,7.1,2240,2000
11,21,"It's a Mad, Mad, Mad, Mad Marge",7.1,2310,2000
11,22,Behind the Laughter,7.9,2809,2000
12,1,Treehouse of Horror XI,7.6,2779,2000
12,2,A Tale of Two Springfields,7.4,2478,2000
12,3,Insane Clown Poppy,6.9,2274,2000
12,4,Lisa the Treehugger,7.1,2282,2000
12,5,Homer vs. Dignity,6.9,2385,2000
12,6,The Computer Wore Menace Shoes,7.7,2472,2000
12,7,The Great Money Caper,7.2,2284,2000
12,8,Skinner's Sense of Snow,7.9,2869,2000
12,9,HOMR,8.1,2768,2001
12,10,Pokey Mom,7.1,2419,2001
12,11,Worst Episode Ever,7.3,2311,2001
12,12,Tennis the Menace,6.8,2264,2001
12,13,Day of the Jackanapes,7.1,2120,2001
12,14,New Kids on the Blecch,7.2,2448,2001
12,15,Hungry Hungry Homer,7.5,2278,2001
12,16,"Bye, Bye, Nerdie",6.6,2193,2001
12,17,Simpson Safari,6.8,2250,2001
12,18,Trilogy of Error,8.6,3319,2001
12,19,I'm Goin' to Praiseland,7.1,2318,2001
12,20,Children of a Lesser Clod,7.2,2074,2001
12,21,Simpsons Tall Tales,6.8,2143,2001
13,1,Treehouse of Horror XII,7.6,2696,2001
13,2,The Parent Rap,7.1,2142,2001
13,3,Homer the Moe,7.1,2124,2001
13,4,A Hunka Hunka Burns in Love,7.1,2040,2001
13,5,The Blunder Years,7.6,2402,2001
13,6,She of Little Faith,7.1,2193,2001
13,7,Brawl in the Family,6.8,2014,2002
13,8,Sweets and Sour Marge,6.9,2017,2002
13,9,Jaws Wired Shut,7.3,2099,2002
13,10,Half-Decent Proposal,7.2,2239,2002
13,11,The Bart Wants What It Wants,7,1959,2002
13,12,The Lastest Gun in the West,6.5,2005,2002
13,13,The Old Man and the Key,6.5,1945,2002
13,14,Tales from the Public Domain,7.1,2023,2002
13,15,Blame It on Lisa,7,2087,2002
13,16,Weekend at Burnsie's,7.7,2297,2002
13,17,Gump Roast,5.4,2127,2002
13,18,I Am Furious Yellow,7.7,2218,2002
13,19,The Sweetest Apu,6.7,1881,2002
13,20,Little Girl in the Big Ten,7.1,1942,2002
13,21,The Frying Game,6.9,1987,2002
13,22,Papa's Got a Brand New Badge,7.7,2415,2002
14,1,Treehouse of Horror XIII,7.6,2523,2002
14,2,How I Spent My Strummer Vacation,7.4,2182,2002
14,3,Bart vs. Lisa vs. 3rd Grade,7.1,2046,2002
14,4,Large Marge,7.1,2146,2002
14,5,Helter Shelter,6.7,1971,2002
14,6,The Great Louse Detective,7.3,2092,2002
14,7,Special Edna,7,1961,2003
14,8,The Dad Who Knew Too Little,7.3,2005,2003
14,9,The Strong Arms of the Ma,6.8,2053,2003
14,10,Pray Anything,6.7,1860,2003
14,11,Barting Over,6.7,2016,2003
14,12,I'm Spelling as Fast as I Can,7.2,1894,2003
14,13,A Star Is Born Again,6.9,1915,2003
14,14,Mr. Spritz Goes to Washington,6.8,1839,2003
14,15,C.E.D'oh,7.1,1784,2003
14,16,'Scuse Me While I Miss the Sky,7.1,1802,2003
14,17,Three Gays of the Condo,7.2,1978,2003
14,18,"Dude, Where's My Ranch?",6.9,1964,2003
14,19,Old Yeller-Belly,6.6,1827,2003
14,20,"Brake My Wife, Please",6.7,1806,2003
14,21,The Bart of War,6.6,1842,2003
14,22,Moe Baby Blues,7.7,2373,2003
15,1,Treehouse of Horror XIV,7.5,2459,2003
15,2,My Mother the Carjacker,7.2,1963,2003
15,3,The President Wore Pearls,6.8,1993,2003
15,4,The Regina Monologues,7,2067,2003
15,5,The Fat and the Furriest,7.1,1877,2003
15,6,"Today, I Am a Clown",6.3,1803,2003
15,7,'Tis the Fifteenth Season,7,1922,2003
15,8,"Marge vs. Singles, Seniors, Childless Couples and Teens and Gays",6.6,1837,2004
15,9,"I, (Annoyed Grunt)-Bot",7.3,1996,2004
15,10,Diatribe of a Mad Housewife,7.2,1908,2004
15,11,Margical History Tour,7.1,1836,2004
15,12,Milhouse Doesn't Live Here Anymore,7.2,1910,2004
15,13,Smart & Smarter,7.1,1895,2004
15,14,The Ziff Who Came to Dinner,6.6,1799,2004
15,15,Co-Dependent's Day,6.6,1832,2004
15,16,The Wandering Juvie,7,1899,2004
15,17,My Big Fat Geek Wedding,6.6,1842,2004
15,18,Catch 'Em If You Can,7.1,1921,2004
15,19,Simple Simpson,7.4,1979,2004
15,20,The Way We Weren't,7.2,1902,2004
15,21,Bart-Mangled Banner,6.3,1870,2004
15,22,Fraudcast News,7.2,1784,2004
16,1,Treehouse of Horror XV,7.4,2288,2004
16,2,All's Fair in Oven War,6.9,1849,2004
16,3,Sleeping with the Enemy,7.2,1885,2004
16,4,She Used to Be My Girl,6.5,1799,2004
16,5,Fat Man and Little Boy,7,1743,2004
16,6,Midnight Rx,7.1,1789,2005
16,7,Mommie Beerest,6.8,1713,2005
16,8,Homer and Ned's Hail Mary Pass,6.2,1791,2005
16,9,Pranksta Rap,6.5,1842,2005
16,10,There's Something About Marrying,6.9,1855,2005
16,11,On a Clear Day I Can't See My Sister,6.7,1827,2005
16,12,Goo Goo Gai Pan,6.9,1841,2005
16,13,Mobile Homer,6.7,1720,2005
16,14,The Seven-Beer Snitch,6.7,1709,2005
16,15,Future-Drama,7.3,1931,2005
16,16,Don't Fear the Roofer,7.4,2017,2005
16,17,The Heartbroke Kid,7.1,1849,2005
16,18,A Star Is Torn,6.7,1740,2005
16,19,Thank God It's Doomsday,7.2,1794,2005
16,20,Home Away from Homer,7.1,1710,2005
16,21,"The Father, the Son, and the Holy Guest Star",7.2,1883,2005
17,1,The Bonfire of the Manatees,6.2,1874,2005
17,2,The Girl Who Slept Too Little,6.8,1796,2005
17,3,Milhouse of Sand and Fog,6.8,1708,2005
17,4,Treehouse of Horror XVI,7.3,2149,2005
17,5,Marge's Son Poisoning,6.9,1788,2005
17,6,See Homer Run,6.8,1724,2005
17,7,The Last of the Red Hat Mamas,6.6,1742,2005
17,8,The Italian Bob,7.2,2025,2005
17,9,Simpsons Christmas Stories,6.7,1778,2005
17,10,Homer's Paternity Coot,6.6,1726,2006
17,11,We're on the Road to D'ohwhere,6.9,1700,2006
17,12,My Fair Laddy,6.5,1751,2006
17,13,The Seemingly Never-Ending Story,7.7,2035,2006
17,14,Bart Has Two Mommies,7,1731,2006
17,15,"Homer Simpson, This Is Your Wife",6.4,2058,2006
17,16,Million Dollar Abie,6.2,1715,2006
17,17,"Kiss Kiss, Bang Bangalore",7.1,1871,2006
17,18,The Wettest Stories Ever Told,6.7,1692,2006
17,19,Girls Just Want to Have Sums,7.1,1853,2006
17,20,Regarding Margie,6.7,1721,2006
17,21,The Monkey Suit,7.1,1800,2006
17,22,Homer and Marge Turn a Couple Play,6.3,1728,2006
18,1,"The Mook, the Chef, the Wife and Her Homer",7.5,2142,2006
18,2,Jazzy & The Pussycats,6.6,1919,2006
18,3,"Please Homer, Don't Hammer 'Em",6.7,1832,2006
18,4,Treehouse of Horror XVII,6.8,2183,2006
18,5,G.I. (Annoyed Grunt),6.7,1823,2006
18,6,Moe'N'a Lisa,6.7,1766,2006
18,7,Ice Cream of Margie (with the Light Blue Hair),6.9,1781,2006
18,8,The Haw-Hawed Couple,7.2,1777,2006
18,9,"Kill Gil, Vol. 1 & 2",6.2,1861,2006
18,10,The Wife Aquatic,6.5,1755,2007
18,11,Revenge Is a Dish Best Served Three Times,6.9,1730,2007
18,12,Little Big Girl,6.7,1846,2007
18,13,Springfield Up,7.3,1847,2007
18,14,Yokel Chords,6.8,1774,2007
18,15,Rome-old and Juli-eh,6.3,1737,2007
18,16,Homerazzi,7,1778,2007
18,17,Marge Gamer,7.2,1973,2007
18,18,The Boys of Bummer,5.8,1946,2007
18,19,Crook and Ladder,6.9,1667,2007
18,20,"Stop, or My Dog Will Shoot!",6.8,1644,2007
18,21,24 Minutes,8.1,2812,2007
18,22,You Kent Always Say What You Want,7.1,1873,2007
19,1,He Loves to Fly and He D'ohs,6.6,1834,2007
19,2,Homer of Seville,6.5,1843,2007
19,3,Midnight Towboy,7.1,1771,2007
19,4,I Don't Wanna Know Why the Caged Bird Sings,6.7,1699,2007
19,5,Treehouse of Horror XVIII,6.9,2012,2007
19,6,Little Orphan Millie,6.6,1699,2007
19,7,Husbands and Knives,6.9,1822,2007
19,8,Funeral for a Fiend,7.1,1874,2007
19,9,Eternal Moonshine of the Simpson Mind,8.2,2571,2007
19,10,E Pluribus Wiggum,6.7,1745,2008
19,11,That '90s Show,6.3,2392,2008
19,12,"Love, Springfieldian Style",6.5,1761,2008
19,13,The DeBarted,7.6,2091,2008
19,14,Dial 'N' for Nerder,7.4,1842,2008
19,15,Smoke on the Daughter,6.6,1680,2008
19,16,Papa Don't Leech,6.1,1609,2008
19,17,Apocalypse Cow,6.8,1696,2008
19,18,Any Given Sundance,7,1687,2008
19,19,Mona Leaves-a,7,1725,2008
19,20,All About Lisa,6.4,1562,2008
20,1,"Sex, Pies and Idiot Scrapes",7.2,2037,2008
20,2,Lost Verizon,6.8,1811,2008
20,3,"Double, Double, Boy in Trouble",6.8,1764,2008
20,4,Treehouse of Horror XIX,7.1,2150,2008
20,5,Dangerous Curves,6.5,1673,2008
20,6,Homer and Lisa Exchange Cross Words,7,1701,2008
20,7,MyPods and Boomsticks,7.1,1881,2008
20,8,The Burns and the Bees,6.5,1672,2008
20,9,Lisa the Drama Queen,6,1837,2009
20,10,"Take My Life, Please",6.9,1602,2009
20,11,How the Test Was Won,7,1633,2009
20,12,"No Loan Again, Naturally",6.8,1599,2009
20,13,Gone Maggie Gone,7.2,1822,2009
20,14,In the Name of the Grandfather,6.3,1641,2009
20,15,Wedding for Disaster,6.5,1555,2009
20,16,Eeny Teeny Maya Moe,7.2,1711,2009
20,17,"The Good, the Sad and the Drugly",7.1,1773,2009
20,18,Father Knows Worst,6.9,1581,2009
20,19,"Waverly Hills, 9021-D'Oh",7.1,1713,2009
20,20,Four Great Women and a Manicure,6.4,1583,2009
20,21,Coming to Homerica,7.2,1748,2009
21,1,Homer the Whopper,7.1,1880,2009
21,2,Bart Gets a 'Z',6.6,1678,2009
21,3,The Great Wife Hope,6.3,1535,2009
21,4,Treehouse of Horror XX,7.3,2010,2009
21,5,The Devil Wears Nada,6.6,1570,2009
21,6,Pranks and Greens,6.6,1528,2009
21,7,Rednecks and Broomsticks,6.7,1515,2009
21,8,"Oh Brother, Where Bart Thou?",7.1,1605,2009
21,9,Thursdays with Abie,6.6,1444,2010
21,10,Once Upon a Time in Springfield,6.5,1579,2010
21,11,Million Dollar Maybe,7.1,1519,2010
21,12,Boy Meets Curl,6.8,1547,2010
21,13,The Color Yellow,6.5,1560,2010
21,14,Postcards from the Wedge,6.9,1441,2010
21,15,Stealing First Base,7,1609,2010
21,16,The Greatest Story Ever D'ohed,5.6,1867,2010
21,17,American History X-cellent,6.5,1448,2010
21,18,Chief of Hearts,6.8,1440,2010
21,19,The Squirt and the Whale,6.8,1485,2010
21,20,"To Surveil, with Love",7.1,1543,2010
21,21,Moe Letter Blues,6.9,1488,2010
21,22,The Bob Next Door,7.3,1669,2010
21,23,Judge Me Tender,6.4,1501,2010
22,1,Elementary School Musical,6.1,1744,2010
22,2,Loan-a Lisa,6.7,1461,2010
22,3,MoneyBart,6.7,1532,2010
22,4,Treehouse of Horror XXI,7.1,1949,2010
22,5,"Lisa Simpson, This Isn't Your Life",7.1,1519,2010
22,6,The Fool Monty,6.5,1460,2010
22,7,How Munched Is That Birdie in the Window?,6.3,1446,2010
22,8,The Fight Before Christmas,6.7,1591,2010
22,9,Donnie Fatso,7,1558,2010
22,10,Moms I'd Like to Forget,6.3,1399,2011
22,11,Flaming Moe,6.7,1495,2011
22,12,Homer the Father,6.9,1431,2011
22,13,The Blue and the Gray,6.7,1409,2011
22,14,Angry Dad: The Movie,7.2,1638,2011
22,15,The Scorpion's Tale,6.6,1473,2011
22,16,A Midsummer's Nice Dreams,6,1414,2011
22,17,Love Is a Many Strangled Thing,6.1,1490,2011
22,18,The Great Simpsina,6.8,1448,2011
22,19,The Real Housewives of Fat Tony,6.5,1466,2011
22,20,Homer Scissorhands,7.1,1493,2011
22,21,500 Keys,7.3,1585,2011
22,22,The Ned-Liest Catch,7,1530,2011
23,1,The Falcon and the D'Ohman,7,1757,2011
23,2,Bart Stops to Smell the Roosevelts,7,1607,2011
23,3,Treehouse of Horror XXII,6.4,1926,2011
23,4,Replaceable You,6.4,1417,2011
23,5,The Food Wife,7.1,1610,2011
23,6,The Book Job,7.9,2097,2011
23,7,The Man in the Blue Flannel Pants,6.6,1375,2011
23,8,The Ten-Per-Cent Solution,6.1,1354,2011
23,9,Holidays of Future Passed,8.3,2611,2011
23,10,"Politically Inept, with Homer Simpson",6,1517,2012
23,11,The D'oh-cial Network,6.9,1555,2012
23,12,Moe Goes from Rags to Riches,5.7,1624,2012
23,13,The Daughter Also Rises,6.3,1391,2012
23,14,At Long Last Leave,6.9,1583,2012
23,15,Exit Through the Kwik-E-Mart,6.8,1350,2012
23,16,How I Wet Your Mother,7.3,1604,2012
23,17,"Them, Robot",6.9,1506,2012
23,18,Beware My Cheating Bart,7.1,1467,2012
23,19,A Totally Fun Thing Bart Will Never Do Again,7.6,1822,2012
23,20,The Spy Who Learned Me,6.7,1289,2012
23,21,Ned 'N Edna's Blend Agenda,6.6,1376,2012
23,22,Lisa Goes Gaga,4,3715,2012
24,1,Moonshine River,6.3,1676,2012
24,2,Treehouse of Horror XXIII,7.2,1828,2012
24,3,Adventures in Baby-Getting,6.8,1389,2012
24,4,Gone Abie Gone,6.7,1332,2012
24,5,Penny-Wiseguys,6.3,1325,2012
24,6,A Tree Grows in Springfield,6.3,1342,2012
24,7,The Day the Earth Stood Cool,6.9,1503,2012
24,8,To Cur with Love,7.2,1393,2012
24,9,Homer Goes to Prep School,6.7,1291,2013
24,10,A Test Before Trying,6.9,1331,2013
24,11,Changing of the Guardian,6.4,1307,2013
24,12,Love Is a Many Splintered Thing,6.1,1392,2013
24,13,Hardly Kirk-ing,7,1347,2013
24,14,Gorgeous Grampa,6.2,1368,2013
24,15,"Black-Eyed, Please",6.9,1375,2013
24,16,Dark Knight Court,7.1,1395,2013
24,17,What Animated Women Want,6.4,1321,2013
24,18,Pulpit Friction,6.4,1292,2013
24,19,Whiskey Business,6.7,1216,2013
24,20,The Fabulous Faker Boy,6.2,1278,2013
24,21,The Saga of Carl,7.1,1460,2013
24,22,Dangers on a Train,7,1327,2013
25,1,Homerland,6.8,1702,2013
25,2,Treehouse of Horror XXIV,6.8,1860,2013
25,3,Four Regrettings and a Funeral,6.3,1400,2013
25,4,YOLO,6.5,1428,2013
25,5,Labor Pains,6.8,1364,2013
25,6,The Kid Is All Right,6.3,1424,2013
25,7,Yellow Subterfuge,6.7,1369,2013
25,8,White Christmas Blues,6.4,1388,2013
25,9,Steal This Episode,7.6,1876,2014
25,10,Married to the Blob,6.8,1473,2014
25,11,Specs and the City,7.1,1386,2014
25,12,Diggs,6.3,1390,2014
25,13,The Man Who Grew Too Much,6.6,1456,2014
25,14,The Winter of His Content,6.6,1341,2014
25,15,The War of Art,6.9,1330,2014
25,16,You Don't Have to Live Like a Referee,6.7,1367,2014
25,17,Luca$,6.3,1353,2014
25,18,Days of Future Future,7,1563,2014
25,19,What to Expect When Bart's Expecting,5.8,1384,2014
25,20,Brick Like Me,8,2201,2014
25,21,Pay Pal,6.5,1315,2014
