season,episode,title,rating,votes,episode_year
5,18,The Raincoats,8.3,4249,1994
5,19,The Fire,8.6,4629,1994
5,20,The Hamptons,9.1,5788,1994
5,21,The Opposite,9.5,8046,1994
6,1,The Chaperone,7.8,4060,1994
6,2,The Big Salad,8,4252,1994
6,3,The Pledge Drive,8.2,4180,1994
6,4,The Chinese Woman,8.1,4143,1994
6,5,The Couch,8,4106,1994
6,6,The Gymnast,8.2,4205,1994
6,7,The Soup,8,4038,1994
6,8,The Mom and Pop Store,8,4089,1994
6,9,The Secretary,8,3874,1994
6,10,The Race,8.9,5364,1994
6,11,The Switch,8.8,5239,1995
6,12,The Label Maker,8.5,4126,1995
6,13,The Scofflaw,8,3846,1995
6,14,The Highlights of a Hundred,6.9,3569,1995
6,15,The Beard,8.2,3998,1995
6,16,The Kiss Hello,8.1,3904,1995
6,17,The Doorman,8.2,4047,1995
6,18,The Jimmy,8.8,5165,1995
6,19,The Doodle,8.2,3852,1995
6,20,The Fusilli Jerry,8.7,4619,1995
6,21,The Diplomat's Club,8,3868,1995
6,22,The Face Painter,8.4,4057,1995
6,23,The Understudy,7.8,3969,1995
7,1,The Engagement,8.6,4260,1995
7,2,The Postponement,8.2,3837,1995
7,3,The Maestro,8,3946,1995
7,4,The Wink,8.5,4200,1995
7,5,The Hot Tub,8.5,4097,1995
7,6,The Soup Nazi,9.5,8186,1995
7,7,The Secret Code,8.4,4010,1995
7,8,The Pool Guy,8.3,3956,1995
7,9,The Sponge,8.2,3992,1995
7,10,The Gum,8.5,4395,1995
7,11,The Rye,8.8,4808,1996
7,12,The Caddy,8.6,4121,1996
7,13,The Seven,8.1,3785,1996
7,14,The Cadillac,8.5,4231,1996
7,15,The Shower Head,8.4,3886,1996
7,16,The Doll,8.1,3841,1996
7,17,The Friars Club,7.6,3685,1996
7,18,The Wig Master,8.1,3810,1996
7,19,The Calzone,8.7,4561,1996
7,20,The Bottle Deposit,8.6,4489,1996
7,21,The Wait Out,8.2,3771,1996
7,22,The Invitations,8.5,4694,1996
8,1,The Foundation,8,3801,1996
8,2,The Soul Mate,7.9,3707,1996
8,3,The Bizarro Jerry,9,5402,1996
8,4,The Little Kicks,8.9,4914,1996
8,5,The Package,8.6,4114,1996
8,6,The Fatigues,8,3776,1996
8,7,The Checks,8,3734,1996
8,8,The Chicken Roaster,8.9,5011,1996
8,9,The Abstinence,9,4914,1996
8,10,The Andrea Doria,8.3,3800,1996
8,11,The Little Jerry,8.2,3936,1997
8,12,The Money,7.6,3556,1997
8,13,The Comeback,8.5,4115,1997
8,14,The Van Buren Boys,7.9,3678,1997
8,15,The Susie,8.6,4091,1997
8,16,The Pothole,8.6,4026,1997
8,17,The English Patient,8.5,4085,1997
8,18,The Nap,8.6,4261,1997
8,19,The Yada Yada,9,5295,1997
8,20,The Millennium,8,3686,1997
8,21,The Muffin Tops,8.3,3963,1997
8,22,The Summer of George,8.5,4009,1997
9,1,The Butter Shave,8.3,4105,1997
9,2,The Voice,8.3,3989,1997
9,3,The Serenity Now,8.7,4960,1997
9,4,The Blood,8.1,3788,1997
9,5,The Junk Mail,7.9,3714,1997
9,6,The Merv Griffin Show,9,5484,1997
9,7,The Slicer,8.3,3760,1997
9,8,The Betrayal,8.9,5633,1997
9,9,The Apology,8.1,3779,1997
9,10,The Strike,8.7,4868,1997
9,11,The Dealership,8.3,3976,1998
9,12,The Reverse Peephole,8.2,3726,1998
9,13,The Cartoon,7.8,3735,1998
9,14,The Strongbox,7.9,3650,1998
9,15,The Wizard,7.8,3569,1998
9,16,The Burning,8.3,4041,1998
9,17,The Bookstore,8.1,3644,1998
9,18,The Frogger,8.7,4508,1998
9,19,The Maid,8,3595,1998
9,20,The Puerto Rican Day,7.8,3863,1998
9,21,The Chronicle,7.6,3370,1998
9,22,The Finale,7.8,5781,1998
