season,episode,title,rating,votes
8,15,P.S. I Love You,8.1,4370
8,16,Bad Crazy,7.4,3659
8,17,The Ashtray,7.7,3780
8,18,Weekend at Barney's,7.9,3982
8,19,The Fortress,7.8,3708
8,20,The Time Travelers,8.4,6160
8,21,Romeward Bound,7.2,3593
8,22,The Bro Mitzvah,8.7,4946
8,23,Something Old,7.4,3834
8,24,Something New,8.7,5255
9,1,The Locket,7.7,4746
9,2,Coming Back,7.6,4256
9,3,Last Time in New York,7.4,4097
9,4,The Broken Code,7.2,3997
9,5,The Poker Game,7.1,3976
9,6,Knight Vision,7.3,3947
9,7,No Questions Asked,7.2,3989
9,8,The Lighthouse,7.1,4014
9,9,Platonish,8.1,4527
9,10,Mom and Dad,6.6,4186
9,11,Bedtime Stories,5.8,6685
9,12,The Rehearsal Dinner,7.6,4387
9,13,Bass Player Wanted,8.1,4446
9,14,Slapsgiving 3: Slappointment in Slapmarra,6,6560
9,15,Unpause,8.2,4565
9,16,How Your Mother Met Me,9.5,12180
9,17,Sunrise,8.1,4873
9,18,Rally,7.9,4036
9,19,Vesuvius,7.5,4100
9,20,Daisy,8.3,4555
9,21,Gary Blauman,8.1,4634
9,22,The End of the Aisle,8.8,5870
9,23,Last Forever: Part One,6.6,11539
9,24,Last Forever: Part Two,5.5,22035
