season,episode,title,rating,votes
6,14,"New Guys, New Lies",6.9,669
6,15,Do Not Disturb,7,659
6,16,Where Somebody Waits for Me,6.9,642
6,17,We've All Got Baggage,6.7,643
6,18,Burn This,7.2,635
6,19,Did You Miss Me?,7.3,646
6,20,"Hush, Hush, Sweet Liars",7.6,885
7,1,"Tick-Tock, Bitches",7.6,861
7,2,Bedlam,6.9,699
7,3,The Talented Mr. Rollins,7.9,733
7,4,"Hit and Run, Run, Run",7.9,739
7,5,Along Comes Mary,7.2,650
7,6,Wanted: Dead or Alive,7.6,646
7,7,Original G'A'ngsters,7.4,633
7,8,Exes and OMGs,7.1,659
7,9,The Wrath of Kahn,7.5,638
7,10,The DArkest Knight,8.3,1033
7,11,Playtime,7.5,701
7,12,These Boots Were Made for Stalking,6.9,615
7,13,Hold Your Piece,7.2,611
7,14,Power Play,7.8,682
7,15,In the Eye Abides the Heart,7.5,664
7,16,The Glove That Rocks the Cradle,7.6,603
7,17,Driving Miss Crazy,7.5,603
7,18,Choose or Lose,8.2,677
7,19,"Farewell, My Lovely",8.2,732
7,20,Til DeAth Do Us PArt,5.4,2178
