zip,city,metro,year,month,date,zhvi,name
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,584697.5202828824,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,675221.470364293,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,736509.4967884603,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,697866.0665862182,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,751926.8067409066,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,860595.4367032769,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,1111531.9551455518,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,1131259.4038650584,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,1277499.175775393,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,1450596.7445831755,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,1555044.7638545958,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,1646815.2466688054,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,1661478.0370348978,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,1684258.2636635518,Ladera Heights
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,1686475.2717932996,Ladera Heights
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,126719.85675282568,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,152693.99004586018,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,187228.21064876477,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,225894.52263362936,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,302446.4552027742,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,366815.8458212518,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,391990.8902894834,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,366518.9473249223,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,322659.6660628862,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,256942.69357508328,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,225406.49332430147,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,205494.45294812843,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,233226.21629293732,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,319946.9555457707,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,368088.2796036496,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,380483.04909418296,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,408765.18224353,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,461656.7056336271,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,563649.5005397525,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,562523.5181287114,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,603877.5270542777,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,649242.7456652677,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,670808.3287152187,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,656930.4332335199,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,634898.8169852942,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,572298.1957870567,Westlake
90057,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,562661.0855993574,Westlake
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,120725.68612854718,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,120410.16095399496,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,140925.68421275893,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,162495.1268893253,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,214353.50401221588,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,277204.62350508076,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,345949.3756865492,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,339692.975555047,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,236035.28068212303,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,166481.9274325128,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,161997.70406461658,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,156709.0247383551,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,155422.66630613754,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,203936.46291296056,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,240791.30062520085,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,246021.0036628647,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,272767.0067624714,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,325685.1864422989,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,419562.80865476705,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,428417.26461333135,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,473448.5426427696,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,515008.7860378558,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,571180.116039951,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,596606.8697132672,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,608322.6299973546,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,591578.0752912308,Vernon
90058,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,590746.0666382097,Vernon
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,124425.77837518352,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,130467.07577303296,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,145208.7561448017,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,169127.1390337517,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,220333.30869354028,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,298226.4454899516,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,348556.1906333245,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,342960.3095498336,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,244945.6284591212,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,166053.9361392431,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,162145.49376480954,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,161949.0213804789,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,172833.5026787657,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,216753.38203743007,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,255311.12719168735,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,268684.50545957586,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,291397.23788704915,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,346960.2914985146,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,424039.156382838,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,447467.13354059827,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,496439.4890476912,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,563199.5376916383,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,594929.9915130347,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,625418.8417320059,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,642965.2609988443,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,615428.1767994654,Willowbrook
90059,Willowbrook,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,616395.7744430095,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,127378.08881950744,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,132605.17982495695,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,144672.88877147457,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,170385.30883072905,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,223120.70666499247,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,301186.61888790625,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,352968.81782470987,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,350449.52538119064,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,246999.2536797952,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,177560.83339285632,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,175343.1744129011,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,175370.99897469077,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,183996.8519017142,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,232912.8924494521,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,267531.7657404426,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,277676.6930097076,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,303620.1159749498,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,362411.39588682214,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,446259.2893137778,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,471234.9109360682,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,523206.3343646722,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,583583.694337794,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,622992.3985021007,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,650894.3516051918,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,666247.4453692917,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,635153.3262918881,Willowbrook
90061,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,639490.7664406558,Willowbrook
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,140763.59919313798,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,151331.20841257172,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,174122.57973307013,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,210817.41749090535,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,275273.4927012802,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,362222.1199474156,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,412974.5470728865,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,388889.73399606766,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,269878.1838554321,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,215406.21898678545,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,209923.8887604924,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,203106.06610404467,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,218494.31687560995,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,269010.54349383083,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,314767.53617945284,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,315853.0458578202,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,348553.88946358615,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,410619.5363032665,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,554521.3618384184,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,573299.4262301222,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,622956.5618876211,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,705682.5122413622,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,739414.3205718364,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,742686.9433481101,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,750913.5595993027,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,715091.5089731101,Vermont Square
90062,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,698204.2751559807,Vermont Square
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,142693.44045968147,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,152548.30313265594,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,171150.20046917364,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,199050.74288447123,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,254050.11334881297,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,336931.19792783103,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,388197.6170600429,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,374978.71002323966,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,276665.3696516196,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,218157.65304715864,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,197719.10685682067,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,194660.50076922448,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,202349.28718940463,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,259702.28102217717,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,302669.78298067534,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,305513.4767908056,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,336071.9559262018,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,393608.0324482594,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,503292.9661772863,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,514408.29739747895,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,567679.9264331564,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,629750.1333217208,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,674319.5184448385,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,701096.2695289083,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,704799.8570974666,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,685032.4261806126,East Los Angeles
90063,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,675448.3635551207,East Los Angeles
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,484982.2443744035,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,530436.28748999,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,600720.7390123402,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,707356.7345890669,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,869415.6663464074,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,1004291.99039831,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,1046044.5332021738,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,979978.2131201389,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,864069.4875719352,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,812924.7146313888,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,801177.7147439294,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,769463.5875859446,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,847344.3224109919,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,1002609.3717916848,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,1114204.3674823924,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,1034682.8462059104,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,1105965.7369417662,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,1261930.132629401,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,1602954.679478612,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,1558881.9236851276,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,1682434.9728390535,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,1835497.9076372765,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,1934745.272901134,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,2002046.0698601631,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,1922131.029692029,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,1880407.920981376,Rancho Park
90064,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,1875786.3157424545,Rancho Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,209108.16458003744,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,228522.252015286,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,282348.33761944453,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,337769.3155845003,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,435457.1184907686,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,524062.4907756409,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,553691.0179500055,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,523971.2558886762,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,424516.2039217579,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,397101.61369544984,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,379237.7995763658,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,376297.00274458993,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,414968.4758579519,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,492896.0517742191,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,551156.0419897999,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,525235.7573626968,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,569128.4912307747,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,651330.6698528877,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,847154.8778383409,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,833587.7772335579,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,923349.0058761268,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,1033503.6580183854,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,1095054.1730549373,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,1129330.9759447053,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,1129228.8790397884,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,1126936.6206419158,Glassell Park
90065,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,1115368.4801663847,Glassell Park
90066,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,373678.7646674879,Mar Vista
90066,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,420822.0151845066,Mar Vista
