season,episode,title,rating,votes,episode_year
8,2,The One with the Red Sweater,9,6451,2001
8,3,The One Where Rachel Tells...,8.6,5284,2001
8,4,The One with the Videotape,9.2,7511,2001
8,5,The One with Rachel's Date,7.9,5043,2001
8,6,The One with the Halloween Party,8.4,5510,2001
8,7,The One with the Stain,7.7,5113,2001
8,8,The One with the Stripper,8.6,5686,2001
8,9,The One with the Rumor,9.2,9141,2001
8,10,The One with Monica's Boots,7.8,5112,2001
8,11,The One with Ross's Step Forward,7.8,4913,2001
8,12,The One Where Joey Dates Rachel,8.4,5349,2002
8,13,The One Where Chandler Takes a Bath,8.4,5191,2002
8,14,The One with the Secret Closet,8,4917,2002
8,15,The One with the Birthing Video,8.2,4907,2002
8,16,The One Where Joey Tells Rachel,8.1,5006,2002
8,17,The One with the Tea Leaves,7.9,4903,2002
8,18,The One in Massapequa,8,4975,2002
8,19,The One with Joey's Interview,7.1,5096,2002
8,20,The One with the Baby Shower,8.1,4981,2002
8,21,The One with the Cooking Class,8,4936,2002
8,22,The One Where Rachel Is Late,8.2,4889,2002
8,23,The One Where Rachel Has a Baby: Part 1,8.7,5308,2002
8,24,The One Where Rachel Has a Baby: Part 2,8.8,5664,2002
9,1,The One Where No One Proposes,8.5,5430,2002
9,2,The One Where Emma Cries,8.4,5381,2002
9,3,The One with the Pediatrician,8.1,4999,2002
9,4,The One with the Sharks,8,5035,2002
9,5,The One with Phoebe's Birthday Dinner,8.3,5178,2002
9,6,The One with the Male Nanny,8.2,5370,2002
9,7,The One with Ross's Inappropriate Song,8.5,5374,2002
9,8,The One with Rachel's Other Sister,8.7,6033,2002
9,9,The One with Rachel's Phone Number,8,4949,2002
9,10,The One with Christmas in Tulsa,7.2,5098,2002
9,11,The One Where Rachel Goes Back to Work,7.8,4798,2003
9,12,The One with Phoebe's Rats,7.7,4927,2003
9,13,The One Where Monica Sings,7.9,4902,2003
9,14,The One with the Blind Dates,8,4830,2003
9,15,The One with the Mugging,8.1,4871,2003
9,16,The One with the Boob Job,8,4755,2003
9,17,The One with the Memorial Service,8.3,4946,2003
9,18,The One with the Lottery,8.5,5130,2003
9,19,The One with Rachel's Dream,7.9,4811,2003
9,20,The One with the Soap Opera Party,8.1,4841,2003
9,21,The One with the Fertility Test,8.1,4739,2003
9,22,The One with the Donor,7.6,4820,2003
9,23,The One in Barbados,8.5,5580,2003
10,1,The One After Joey and Rachel Kiss,8.4,5687,2003
10,2,The One Where Ross Is Fine,8.7,6111,2003
10,3,The One with Ross's Tan,8.6,5904,2003
10,4,The One with the Cake,8.2,5206,2003
10,5,The One Where Rachel's Sister Babysits,8,5128,2003
10,6,The One with Ross' Grant,8,5181,2003
10,7,The One with the Home Study,8.1,4990,2003
10,8,The One with the Late Thanksgiving,8.8,5951,2003
10,9,The One with the Birth Mother,8.4,5289,2004
10,10,The One Where Chandler Gets Caught,7.7,5076,2004
10,11,The One Where the Stripper Cries,8.9,6490,2004
10,12,The One with Phoebe's Wedding,8.8,5815,2004
10,13,The One Where Joey Speaks French,8.3,5504,2004
10,14,The One with Princess Consuela,8.4,5329,2004
10,15,The One Where Estelle Dies,8.4,5063,2004
10,16,The One with Rachel's Going Away Party,8.8,5805,2004
10,17,The Last One,9.6,18384,2004
