season,episode,title,rating,votes
4,23,As Fast as She Can,7.5,4035
4,24,The Leap,8.6,4676
5,1,Definitions,8.4,4454
5,2,Double Date,8,4092
5,3,Robin 101,8.2,4254
5,4,The Sexless Innkeeper,7.8,4290
5,5,Duel Citizenship,7.6,4046
5,6,Bagpipes,7.6,3903
5,7,The Rough Patch,7.6,4114
5,8,The Playbook,9.3,8206
5,9,Slapsgiving 2: Revenge of the Slap,7.8,4244
5,10,The Window,8,4155
5,11,Last Cigarette Ever,7.7,4342
5,12,Girls vs. Suits,9,6674
5,13,Jenkins,8.5,4536
5,14,Perfect Week,8.7,4886
5,15,Rabbit or Duck,7.9,4043
5,16,Hooked,7.6,3964
5,17,Of Course,8.2,4418
5,18,Say Cheese,8.1,4090
5,19,Zoo or False,7.4,3958
5,20,Home Wreckers,7.7,3966
5,21,Twin Beds,7.6,3866
5,22,Robots vs. Wrestlers,8.1,4101
5,23,The Wedding Bride,7.9,4278
5,24,Doppelgangers,8.3,4188
6,1,Big Days,8,4203
6,2,Cleaning House,8.2,4354
6,3,Unfinished,7.6,3897
6,4,Subway Wars,8.5,4581
6,5,Architect of Destruction,7.6,3813
6,6,Baby Talk,7.5,3827
6,7,Canning Randy,7.5,3763
6,8,Natural History,8,3964
6,9,Glitter,8.4,4539
6,10,Blitzgiving,9,6122
6,11,The Mermaid Theory,7.8,3965
6,12,False Positive,8.1,3987
6,13,Bad News,8.9,5933
6,14,Last Words,8.6,4847
6,15,Oh Honey,8.7,5094
6,16,Desperation Day,7.9,3850
6,17,Garbage Island,7.5,3664
6,18,A Change of Heart,8.1,3983
6,19,Legendaddy,8.2,4272
6,20,The Exploding Meatball Sub,7.5,3662
6,21,Hopeless,7.7,3683
6,22,The Perfect Cocktail,7.7,3719
6,23,Landmarks,7.6,3634
6,24,Challenge Accepted,8.4,4190
7,1,The Best Man,8.4,4938
7,2,The Naked Truth,7.9,4083
7,3,Ducky Tie,8.8,5283
7,4,The Stinson Missile Crisis,7.9,3929
7,5,Field Trip,7.3,3735
7,6,Mystery vs. History,7.6,3904
7,7,Noretta,7.6,3886
7,8,The Slutty Pumpkin Returns,7.2,3977
7,9,Disaster Averted,8.2,4160
7,10,Tick Tick Tick,8.9,5949
7,11,The Rebound Girl,7.8,3949
7,12,Symphony of Illumination,8.7,5244
7,13,Tailgate,7.7,3945
7,14,46 Minutes,7.5,3996
7,15,The Burning Beekeeper,7.3,4314
7,16,The Drunk Train,7.9,4011
7,17,No Pressure,8.3,4293
7,18,Karma,7.8,3807
7,19,The Broath,8.5,4320
7,20,Trilogy Time,8.5,4279
7,21,Now We're Even,7.8,3656
7,22,Good Crazy,7.6,3541
7,23,The Magician's Code: Part 1,8.4,4204
7,24,The Magician's Code: Part 2,8.7,4817
8,1,Farhampton,8.4,5818
8,2,The Pre-Nup,7.3,4147
8,3,Nannies,7.2,3865
8,4,Who Wants to Be a Godparent,7.4,4039
8,5,The Autumn of Breakups,7.3,3970
8,6,Splitsville,7.4,3738
8,7,The Stamp Tramp,7.2,3663
8,8,Twelve Horny Women,7.3,3743
8,9,Lobster Crawl,7.3,3684
8,10,The Over-Correction,7.9,3865
8,11,The Final Page: Part One,8.4,4537
8,12,The Final Page: Part Two,9.3,8510
8,13,Band or DJ?,7.7,3891
8,14,Ring Up!,7.7,3856
8,15,P.S. I Love You,8.1,4392
8,16,Bad Crazy,7.4,3676
8,17,The Ashtray,7.7,3796
8,18,Weekend at Barney's,7.9,3999
8,19,The Fortress,7.8,3724
8,20,The Time Travelers,8.4,6188
8,21,Romeward Bound,7.2,3611
8,22,The Bro Mitzvah,8.7,4971
8,23,Something Old,7.4,3853
8,24,Something New,8.7,5277
9,1,The Locket,7.7,4765
9,2,Coming Back,7.5,4275
9,3,Last Time in New York,7.4,4113
9,4,The Broken Code,7.2,4013
9,5,The Poker Game,7.1,3992
9,6,Knight Vision,7.3,3962
9,7,No Questions Asked,7.2,4005
9,8,The Lighthouse,7.1,4029
9,9,Platonish,8.1,4545
9,10,Mom and Dad,6.6,4204
9,11,Bedtime Stories,5.8,6706
9,12,The Rehearsal Dinner,7.6,4405
9,13,Bass Player Wanted,8.1,4464
9,14,Slapsgiving 3: Slappointment in Slapmarra,6,6581
9,15,Unpause,8.2,4585
9,16,How Your Mother Met Me,9.5,12204
9,17,Sunrise,8.1,4893
9,18,Rally,7.9,4057
9,19,Vesuvius,7.5,4119
9,20,Daisy,8.3,4577
9,21,Gary Blauman,8.1,4657
9,22,The End of the Aisle,8.8,5894
9,23,Last Forever: Part One,6.6,11562
9,24,Last Forever: Part Two,5.5,22079
