season,episode,title,rating,votes
6,2,Epic Fail,8.5,3617
6,3,The Tyrant,8.9,4097
6,4,Instant Karma,8.3,3157
6,5,Brave Heart,8.3,3096
6,6,Known Unknowns,8.2,3074
6,7,Teamwork,8,3109
6,8,Ignorance Is Bliss,8.2,3073
6,9,Wilson,8.8,3936
6,10,The Down Low,8.8,3743
6,11,Remorse,8.6,3289
6,12,Moving the Chains,7.9,2898
6,13,5 to 9,8.6,4232
6,14,Private Lives,7.9,3008
6,15,Black Hole,7.9,2943
6,16,Lockdown,8.8,4034
6,17,Knight Fall,7.7,2865
6,18,Open and Shut,7.7,2819
6,19,The Choice,8,2931
6,20,Baggage,8.8,3731
6,21,Help Me,9.5,6697
7,1,Now What?,8.2,3540
7,2,Selfish,8.5,3201
7,3,Unwritten,8.2,2896
7,4,Massage Therapy,7.7,2715
7,5,Unplanned Parenthood,8.1,2888
7,6,Office Politics,7.9,2730
7,7,A Pox on Our House,8.6,3286
7,8,Small Sacrifices,7.6,2723
7,9,Larger Than Life,8.2,2867
7,10,Carrot or Stick,7.8,2706
7,11,Family Practice,8.5,3086
7,12,You Must Remember This,7.7,2658
7,13,Two Stories,8.8,4144
7,14,Recession Proof,7.8,2693
7,15,Bombshells,8.5,3724
7,16,Out of the Chute,8.7,3624
7,17,Fall from Grace,8.3,3009
7,18,The Dig,8.8,3441
7,19,Last Temptation,8.3,2868
7,20,Changes,7.7,2543
7,21,The Fix,7.6,2542
7,22,After Hours,9.1,4120
7,23,Moving On,8.4,3552
8,1,Twenty Vicodin,8.8,4018
8,2,Transplant,8.1,2973
8,3,Charity Case,8,2851
8,4,Risky Business,7.7,2672
8,5,The Confession,8.2,2757
8,6,Parents,7.8,2557
8,7,Dead & Buried,8.1,2678
8,8,Perils of Paranoia,7.7,2563
8,9,Better Half,7.9,2651
8,10,Runaways,7.6,2534
8,11,Nobody's Fault,9.1,4167
8,12,Chase,8.8,3606
8,13,Man of the House,7.9,2524
8,14,Love Is Blind,7.8,2628
8,15,Blowing the Whistle,7.3,2507
8,16,Gut Check,7.5,2495
8,17,We Need the Eggs,7.7,2522
8,18,Body and Soul,7.8,2688
8,19,The C Word,9,3911
8,20,Post Mortem,8.8,3066
8,21,Holding On,9,3658
8,22,Everybody Dies,9.3,7500
