season,episode,title,rating,votes,episode_year
20,11,How the Test Was Won,7,1641,2009
20,12,"No Loan Again, Naturally",6.8,1605,2009
20,13,Gone Maggie Gone,7.2,1829,2009
20,14,In the Name of the Grandfather,6.3,1648,2009
20,15,Wedding for Disaster,6.5,1562,2009
20,16,Eeny Teeny Maya Moe,7.2,1718,2009
20,17,"The Good, the Sad and the Drugly",7.1,1775,2009
20,18,Father Knows Worst,6.9,1586,2009
20,19,"Waverly Hills, 9021-D'Oh",7.1,1720,2009
20,20,Four Great Women and a Manicure,6.4,1587,2009
20,21,Coming to Homerica,7.2,1757,2009
21,1,Homer the Whopper,7.1,1890,2009
21,2,Bart Gets a 'Z',6.6,1688,2009
21,3,The Great Wife Hope,6.3,1543,2009
21,4,Treehouse of Horror XX,7.3,2021,2009
21,5,The Devil Wears Nada,6.6,1579,2009
21,6,Pranks and Greens,6.6,1537,2009
21,7,Rednecks and Broomsticks,6.7,1524,2009
21,8,"Oh Brother, Where Bart Thou?",7.1,1614,2009
21,9,Thursdays with Abie,6.6,1454,2010
21,10,Once Upon a Time in Springfield,6.5,1587,2010
21,11,Million Dollar Maybe,7.1,1529,2010
21,12,Boy Meets Curl,6.8,1559,2010
21,13,The Color Yellow,6.6,1570,2010
21,14,Postcards from the Wedge,6.9,1450,2010
21,15,Stealing First Base,7,1620,2010
21,16,The Greatest Story Ever D'ohed,5.6,1882,2010
21,17,American History X-cellent,6.5,1461,2010
21,18,Chief of Hearts,6.8,1451,2010
21,19,The Squirt and the Whale,6.8,1496,2010
21,20,"To Surveil, with Love",7.1,1554,2010
21,21,Moe Letter Blues,6.9,1502,2010
21,22,The Bob Next Door,7.3,1684,2010
21,23,Judge Me Tender,6.4,1512,2010
22,1,Elementary School Musical,6.1,1756,2010
22,2,Loan-a Lisa,6.7,1471,2010
22,3,MoneyBart,6.7,1541,2010
22,4,Treehouse of Horror XXI,7.1,1961,2010
22,5,"Lisa Simpson, This Isn't Your Life",7.1,1530,2010
22,6,The Fool Monty,6.5,1470,2010
22,7,How Munched Is That Birdie in the Window?,6.3,1458,2010
22,8,The Fight Before Christmas,6.7,1604,2010
22,9,Donnie Fatso,7,1570,2010
22,10,Moms I'd Like to Forget,6.3,1412,2011
22,11,Flaming Moe,6.7,1504,2011
22,12,Homer the Father,6.9,1441,2011
22,13,The Blue and the Gray,6.7,1419,2011
22,14,Angry Dad: The Movie,7.2,1650,2011
22,15,The Scorpion's Tale,6.6,1485,2011
22,16,A Midsummer's Nice Dreams,6,1424,2011
22,17,Love Is a Many Strangled Thing,6.1,1500,2011
22,18,The Great Simpsina,6.8,1457,2011
22,19,The Real Housewives of Fat Tony,6.5,1475,2011
22,20,Homer Scissorhands,7.1,1502,2011
22,21,500 Keys,7.3,1594,2011
22,22,The Ned-Liest Catch,7,1539,2011
23,1,The Falcon and the D'Ohman,7,1766,2011
23,2,Bart Stops to Smell the Roosevelts,7.1,1616,2011
23,3,Treehouse of Horror XXII,6.4,1934,2011
23,4,Replaceable You,6.4,1425,2011
23,5,The Food Wife,7.1,1618,2011
23,6,The Book Job,7.9,2107,2011
23,7,The Man in the Blue Flannel Pants,6.6,1382,2011
23,8,The Ten-Per-Cent Solution,6.1,1360,2011
23,9,Holidays of Future Passed,8.3,2624,2011
23,10,"Politically Inept, with Homer Simpson",6,1523,2012
23,11,The D'oh-cial Network,6.9,1562,2012
23,12,Moe Goes from Rags to Riches,5.7,1633,2012
23,13,The Daughter Also Rises,6.3,1399,2012
23,14,At Long Last Leave,6.9,1594,2012
23,15,Exit Through the Kwik-E-Mart,6.8,1357,2012
23,16,How I Wet Your Mother,7.3,1612,2012
23,17,"Them, Robot",6.9,1514,2012
23,18,Beware My Cheating Bart,7.1,1475,2012
23,19,A Totally Fun Thing Bart Will Never Do Again,7.6,1831,2012
23,20,The Spy Who Learned Me,6.7,1296,2012
23,21,Ned 'N Edna's Blend Agenda,6.6,1385,2012
23,22,Lisa Goes Gaga,4,3729,2012
24,1,Moonshine River,6.3,1683,2012
24,2,Treehouse of Horror XXIII,7.2,1838,2012
24,3,Adventures in Baby-Getting,6.8,1396,2012
24,4,Gone Abie Gone,6.7,1340,2012
24,5,Penny-Wiseguys,6.3,1332,2012
24,6,A Tree Grows in Springfield,6.3,1349,2012
24,7,The Day the Earth Stood Cool,6.9,1512,2012
24,8,To Cur with Love,7.2,1399,2012
24,9,Homer Goes to Prep School,6.7,1297,2013
24,10,A Test Before Trying,6.9,1336,2013
24,11,Changing of the Guardian,6.4,1312,2013
24,12,Love Is a Many Splintered Thing,6.1,1396,2013
24,13,Hardly Kirk-ing,7,1352,2013
24,14,Gorgeous Grampa,6.2,1374,2013
24,15,"Black-Eyed, Please",6.9,1381,2013
24,16,Dark Knight Court,7.1,1401,2013
24,17,What Animated Women Want,6.4,1325,2013
24,18,Pulpit Friction,6.4,1297,2013
24,19,Whiskey Business,6.7,1220,2013
24,20,The Fabulous Faker Boy,6.2,1283,2013
24,21,The Saga of Carl,7.1,1466,2013
24,22,Dangers on a Train,7,1331,2013
25,1,Homerland,6.8,1709,2013
25,2,Treehouse of Horror XXIV,6.8,1867,2013
25,3,Four Regrettings and a Funeral,6.3,1404,2013
25,4,YOLO,6.5,1433,2013
25,5,Labor Pains,6.8,1368,2013
25,6,The Kid Is All Right,6.3,1431,2013
25,7,Yellow Subterfuge,6.7,1375,2013
25,8,White Christmas Blues,6.4,1394,2013
25,9,Steal This Episode,7.6,1882,2014
