imdb_id,series_title,season,episode,title,rating,votes,release_year
tt5290382,Mindhunter,1,8,Episode #1.8,8.1,7015,2017
tt5290382,Mindhunter,1,9,Episode #1.9,8.5,7190,2017
tt5290382,Mindhunter,1,10,Episode #1.10,9.1,9036,2017
tt5290382,Mindhunter,2,1,Episode #2.1,8.1,6905,2019
tt5290382,Mindhunter,2,2,Episode #2.2,8.6,6571,2019
tt5290382,Mindhunter,2,3,Episode #2.3,8.2,6191,2019
tt5290382,Mindhunter,2,4,Episode #2.4,8.5,6214,2019
tt5290382,Mindhunter,2,5,Episode #2.5,8.9,7089,2019
tt5290382,Mindhunter,2,6,Episode #2.6,8.1,5599,2019
tt5290382,Mindhunter,2,7,Episode #2.7,8.1,5539,2019
tt5290382,Mindhunter,2,8,Episode #2.8,8.5,5587,2019
tt5290382,Mindhunter,2,9,Episode #2.9,8.7,6556,2019
tt0096639,Lonesome Dove,1,1,Leaving,8.1,706,1989
tt0096639,Lonesome Dove,1,2,On the Trail,8.5,636,1989
tt0096639,Lonesome Dove,1,3,The Plains,8.6,626,1989
tt0096639,Lonesome Dove,1,4,Return,8.8,640,1989
tt10332508,Primal,1,1,Spear and Fang,8.9,2264,2019
tt10332508,Primal,1,2,River of Snakes,8.1,1779,2019
tt10332508,Primal,1,3,A Cold Death,8.6,1711,2019
tt10332508,Primal,1,4,Terror Under the Blood Moon,8.7,1656,2019
tt10332508,Primal,1,5,Rage of the Ape-Men,9.2,1820,2019
tt10332508,Primal,1,6,Scent of Prey,8.7,1369,2020
tt10332508,Primal,1,7,Plague of Madness,8.7,1524,2020
tt10332508,Primal,1,8,Coven of the Damned,9,1511,2020
tt10332508,Primal,1,9,The Night Feeder,8,1269,2020
tt10332508,Primal,1,10,Slave of the Scorpion,9.1,1359,2020
tt10332508,Primal,2,1,Sea of Despair,8.5,1083,2022
tt10332508,Primal,2,2,Shadow of Fate,9.1,1178,2022
tt10332508,Primal,2,3,Dawn of Man,8.2,995,2022
tt10332508,Primal,2,4,The Red Mist,9.3,1329,2022
tt10332508,Primal,2,5,The Primal Theory,8,1263,2022
tt10332508,Primal,2,6,Vidarr,8.7,1004,2022
tt10332508,Primal,2,7,The Colossaeus,8.7,953,2022
tt10332508,Primal,2,8,The Colossaeus: II,8.8,963,2022
tt10332508,Primal,2,9,The Colossaeus: III,9,961,2022
tt10332508,Primal,2,10,Echoes of Eternity,8,1106,2022
tt10332508,Primal,3,1,Episode #3.1,NA,0,2026
tt0088484,Blackadder II,1,1,Bells,8.3,1403,1986
tt0088484,Blackadder II,1,2,Head,8.3,1252,1986
tt0088484,Blackadder II,1,3,Potato,8.2,1235,1986
tt0088484,Blackadder II,1,4,Money,8,2172,1986
tt0088484,Blackadder II,1,5,Beer,8.5,1252,1986
tt0088484,Blackadder II,1,6,Chains,8.2,1142,1986
tt0096657,Mr. Bean,1,1,Mr. Bean,8.8,2817,1992
tt0096657,Mr. Bean,1,2,The Return of Mr. Bean,8.7,2354,1992
tt0096657,Mr. Bean,1,3,The Curse of Mr. Bean,8.8,2312,1992
tt0096657,Mr. Bean,1,4,Mr. Bean Goes to Town,8.2,3768,1992
tt0096657,Mr. Bean,1,5,The Trouble with Mr. Bean,8.6,2097,1992
tt0096657,Mr. Bean,1,6,Mr. Bean Rides Again,8.5,1967,1992
tt0096657,Mr. Bean,1,7,Merry Christmas Mr Bean,8.9,3111,1992
tt0096657,Mr. Bean,1,8,Mr. Bean in Room 426,8.6,2027,1993
tt0096657,Mr. Bean,1,9,Do-It-Yourself Mr. Bean,8.9,2117,1994
tt0096657,Mr. Bean,1,10,"Mind the Baby, Mr. Bean",8.3,1904,1994
tt0096657,Mr. Bean,1,11,Back to School Mr. Bean,8.6,1885,1994
tt0096657,Mr. Bean,1,12,"Tee Off, Mr. Bean",8.4,1851,1995
tt0096657,Mr. Bean,1,13,Goodnight Mr. Bean,8.5,1881,1995
tt0096657,Mr. Bean,1,14,Hair by Mr. Bean of London,8.5,1825,1995
tt0096657,Mr. Bean,1,15,The Best Bits of Mr. Bean,8.3,1706,1995
tt3398540,Haikyu!!,1,1,The End & the Beginning,8.1,1241,2014
tt3398540,Haikyu!!,1,2,Karasuno High School Volleyball Club,7.7,1059,2014
tt3398540,Haikyu!!,1,3,The Formidable Ally,8,1015,2014
tt3398540,Haikyu!!,1,4,The View from the Summit,8.5,1034,2014
tt3398540,Haikyu!!,1,5,A Coward's Anxiety,7.8,918,2014
tt3398540,Haikyu!!,1,6,An Interesting Team,8.2,894,2014
tt3398540,Haikyu!!,1,7,Versus the Great King,8.5,927,2014
tt3398540,Haikyu!!,1,8,"He Who Is Called ""Ace""",8.2,879,2014
tt3398540,Haikyu!!,1,9,A Toss to the Ace,8.6,966,2014
tt3398540,Haikyu!!,1,10,Yearning,8.1,838,2014
tt3398540,Haikyu!!,1,11,Decision,7.8,822,2014
tt3398540,Haikyu!!,1,12,The Neko-Karasu Reunion,8.4,812,2014
tt3398540,Haikyu!!,1,13,Rival,8.8,924,2014
tt3398540,Haikyu!!,1,14,Formidable Opponents,7.9,806,2014
tt3398540,Haikyu!!,1,15,Revival,8.5,858,2014
tt3398540,Haikyu!!,1,16,Winners and Losers,8.6,879,2014
tt3398540,Haikyu!!,1,17,The Iron Wall,9.2,1292,2014
tt3398540,Haikyu!!,1,18,Guarding Your Back,9.1,1154,2014
tt3398540,Haikyu!!,1,19,Conductors,8.4,811,2014
tt3398540,Haikyu!!,1,20,Oikawa Toru is not a Genius,8.7,890,2014
tt3398540,Haikyu!!,1,21,Senpai's True Abilities,8.6,826,2014
tt3398540,Haikyu!!,1,22,Evolution,8.8,878,2014
tt3398540,Haikyu!!,1,23,The Point That Changes the Momentum,9.1,1080,2014
tt3398540,Haikyu!!,1,24,"Removing the ""Solitary King""",9.3,1383,2014
tt3398540,Haikyu!!,1,25,The Third Day,8.6,836,2014
tt3398540,Haikyu!!,2,1,Let's Go to Tokyo!!,8.4,855,2015
tt3398540,Haikyu!!,2,2,Direct Sunlight,8,733,2015
tt3398540,Haikyu!!,2,3,Townsperson B,8.3,754,2015
tt3398540,Haikyu!!,2,4,Center Ace,7.9,701,2015
tt3398540,Haikyu!!,2,5,Greed,8.2,714,2015
tt3398540,Haikyu!!,2,6,Tempo,8.2,710,2015
tt3398540,Haikyu!!,2,7,Moonrise,8,693,2015
tt3398540,Haikyu!!,2,8,Illusionary Hero,8.5,744,2015
tt3398540,Haikyu!!,2,9,"VS. ""Umbrella""",8.1,682,2015
tt3398540,Haikyu!!,2,10,Cogs,8.7,749,2015
tt3398540,Haikyu!!,2,11,Above,8.2,689,2015
tt3398540,Haikyu!!,2,12,Let the Games Begin!,8.3,685,2015
tt3398540,Haikyu!!,2,13,A Simple and Pure Strength,8.4,676,2015
tt3398540,Haikyu!!,2,14,Still Growing,8.1,674,2016
tt3398540,Haikyu!!,2,15,Place to Play,8.2,663,2016
tt3398540,Haikyu!!,2,16,Next,8.5,684,2016
tt3398540,Haikyu!!,2,17,The Battle Without Will Power,8.2,673,2016
tt3398540,Haikyu!!,2,18,The Losers,8.4,684,2016
tt3398540,Haikyu!!,2,19,The Iron Wall Can Be Rebuilt Again and Again,8.1,663,2016
tt3398540,Haikyu!!,2,20,Wiping Out,8.8,768,2016
tt3398540,Haikyu!!,2,21,The Destroyer,8.8,747,2016
tt3398540,Haikyu!!,2,22,The Former Coward's Fight,9.2,1078,2016
tt3398540,Haikyu!!,2,23,Team,8.9,923,2016
tt3398540,Haikyu!!,2,24,The Absolute Limit Switch,9.5,2971,2016
tt3398540,Haikyu!!,2,25,Declaration of War,8.8,813,2016
tt3398540,Haikyu!!,3,1,Greetings,8.5,838,2016
tt3398540,Haikyu!!,3,2,The Threat of 'Left',8.7,805,2016
tt3398540,Haikyu!!,3,3,Guess-Monster,9,1036,2016
tt3398540,Haikyu!!,3,4,The Halo Around the Moon,9.6,2107,2016
tt3398540,Haikyu!!,3,5,Individual VS Numbers,8.9,844,2016
tt3398540,Haikyu!!,3,6,The Chemical Change of Encounters,9,977,2016
tt3398540,Haikyu!!,3,7,Obsession,8.8,820,2016
tt3398540,Haikyu!!,3,8,An Annoying Guy,9.1,1012,2016
tt3398540,Haikyu!!,3,9,The Volleyball Idiots,9.6,1526,2016
tt3398540,Haikyu!!,3,10,The Battle of Concepts,9.6,2306,2016
tt3398540,Haikyu!!,4,1,Introductions,8,739,2020
tt3398540,Haikyu!!,4,2,Lost,7.8,668,2020
tt3398540,Haikyu!!,4,3,Perspective,8.3,686,2020
tt3398540,Haikyu!!,4,4,Take It Easy,8.1,666,2020
tt3398540,Haikyu!!,4,5,Hunger,7.9,637,2020
tt3398540,Haikyu!!,4,6,Enhancements,8,624,2020
tt3398540,Haikyu!!,4,7,Return,8.1,644,2020
tt3398540,Haikyu!!,4,8,Challenger,7.9,629,2020
tt3398540,Haikyu!!,4,9,Everyone's Night,8.3,686,2020
tt3398540,Haikyu!!,4,10,Battle Lines,8.4,654,2020
tt3398540,Haikyu!!,4,11,A Chance to Connect,8.7,744,2020
tt3398540,Haikyu!!,4,12,Vivid,8.5,693,2020
tt3398540,Haikyu!!,4,13,The Second Day,8.7,794,2020
tt3398540,Haikyu!!,4,14,Rhythm,8.6,780,2020
tt3398540,Haikyu!!,4,15,Found,8,692,2020
tt3398540,Haikyu!!,4,16,Broken Heart,9.2,1302,2020
tt3398540,Haikyu!!,4,17,Cats vs. Monkeys,7.7,669,2020
tt3398540,Haikyu!!,4,18,Trap,8.4,695,2020
tt3398540,Haikyu!!,4,19,The Ultimate Challengers,8.2,661,2020
tt3398540,Haikyu!!,4,20,Leader,8.5,759,2020
tt3398540,Haikyu!!,4,21,Hero,8.5,747,2020
tt3398540,Haikyu!!,4,22,Pitons,9.5,1598,2020
tt3398540,Haikyu!!,4,23,The Birth of the Serene King,9.1,1097,2020
tt3398540,Haikyu!!,4,24,Monsters' Ball,9.5,2611,2020
tt3398540,Haikyu!!,4,25,The Promised Land,8.7,856,2020
tt2788316,Shōgun,1,1,Anjin,8.4,15142,2024
tt2788316,Shōgun,1,2,Servants of Two Masters,8.8,14147,2024
tt2788316,Shōgun,1,3,Tomorrow Is Tomorrow,8.7,12522,2024
tt2788316,Shōgun,1,4,The Eightfold Fence,8.9,11785,2024
tt2788316,Shōgun,1,5,Broken to the Fist,8.7,10697,2024
tt2788316,Shōgun,1,6,Ladies of the Willow World,8,9735,2024
tt2788316,Shōgun,1,7,A Stick of Time,8.2,9415,2024
tt2788316,Shōgun,1,8,The Abyss of Life,8.8,10517,2024
tt2788316,Shōgun,1,9,Crimson Sky,9.4,13181,2024
tt2788316,Shōgun,1,10,A Dream of a Dream,8.5,10794,2024
tt2788316,Shōgun,2,1,Episode #2.1,NA,0,NA
tt2788316,Shōgun,3,1,Episode #3.1,NA,0,NA
tt13111040,The Offer,1,1,A Seat at the Table,8.2,2029,2022
tt13111040,The Offer,1,2,Warning Shots,8.2,1733,2022
tt13111040,The Offer,1,3,Fade In,8.3,1639,2022
tt13111040,The Offer,1,4,The Right Shade of Yellow,8.5,1604,2022
tt13111040,The Offer,1,5,Kiss the Ring,8.5,1582,2022
tt13111040,The Offer,1,6,A Stand Up Guy,8.5,1536,2022
tt13111040,The Offer,1,7,Mr. Producer,8.7,1537,2022
tt13111040,The Offer,1,8,Crossing That Line,8.3,1430,2022
tt13111040,The Offer,1,9,It's Who We Are,8.9,1584,2022
tt13111040,The Offer,1,10,Brains and Balls,8.7,1366,2022
tt0090509,The Return of Sherlock Holmes,1,1,The Empty House,8.1,1126,1986
tt0090509,The Return of Sherlock Holmes,1,2,The Priory School,8,1076,1986
tt0090509,The Return of Sherlock Holmes,1,3,The Second Stain,8,1088,1986
tt0090509,The Return of Sherlock Holmes,1,4,The Musgrave Ritual,8.3,1140,1986
tt0090509,The Return of Sherlock Holmes,1,5,The Abbey Grange,7.9,1077,1986
tt0090509,The Return of Sherlock Holmes,1,6,The Man with the Twisted Lip,7.9,1027,1986
tt0090509,The Return of Sherlock Holmes,1,7,The Six Napoleons,7.9,1105,1986
tt0090509,The Return of Sherlock Holmes,2,1,The Devil's Foot,8.1,1045,1988
tt0090509,The Return of Sherlock Holmes,2,2,Silver Blaze,7.7,977,1988
tt0090509,The Return of Sherlock Holmes,2,3,Wisteria Lodge,7.3,949,1988
tt0090509,The Return of Sherlock Holmes,2,4,The Bruce Partington Plans,8,935,1988
tt10850932,Crash Landing on You,1,1,Episode #1.1,7.8,1001,2019
tt10850932,Crash Landing on You,1,2,Episode #1.2,8.3,854,2019
tt10850932,Crash Landing on You,1,3,Episode #1.3,8.4,807,2019
tt10850932,Crash Landing on You,1,4,Episode #1.4,8.4,786,2019
tt10850932,Crash Landing on You,1,5,Episode #1.5,8.5,755,2019
tt10850932,Crash Landing on You,1,6,Episode #1.6,8.6,763,2019
tt10850932,Crash Landing on You,1,7,Episode #1.7,8.7,770,2020
tt10850932,Crash Landing on You,1,8,Episode #1.8,8.7,749,2020
tt10850932,Crash Landing on You,1,9,Episode #1.9,9.2,933,2020
tt10850932,Crash Landing on You,1,10,Episode #1.10,8.9,833,2020
tt10850932,Crash Landing on You,1,11,Episode #1.11,8.6,713,2020
tt10850932,Crash Landing on You,1,12,Episode #1.12,8.9,761,2020
tt10850932,Crash Landing on You,1,13,Episode #1.13,8.9,732,2020
tt10850932,Crash Landing on You,1,14,Episode #1.14,8.8,693,2020
tt10850932,Crash Landing on You,1,15,Episode #1.15,8.8,710,2020
tt10850932,Crash Landing on You,1,16,Episode #1.16,8.7,805,2020
tt7562112,Pose,1,1,Pilot,8.6,1709,2018
tt7562112,Pose,1,2,Access,8.5,1278,2018
tt7562112,Pose,1,3,Giving and Receiving,8.8,1230,2018
tt7562112,Pose,1,4,The Fever,8.6,1081,2018
tt7562112,Pose,1,5,Mother's Day,8.9,1115,2018
tt7562112,Pose,1,6,Love Is the Message,9.1,1248,2018
tt7562112,Pose,1,7,Pink Slip,8.5,979,2018
tt7562112,Pose,1,8,Mother of The Year,9.1,1244,2018
tt7562112,Pose,2,1,Acting Up,8.9,1036,2019
tt7562112,Pose,2,2,Worth It,8.5,836,2019
tt7562112,Pose,2,3,Butterfly/Cocoon,8.5,851,2019
tt7562112,Pose,2,4,Never Knew Love Like This Before,9.1,1446,2019
tt7562112,Pose,2,5,What Would Candy Do?,8.1,746,2019
tt7562112,Pose,2,6,Love's in Need of Love Today,7.6,847,2019
tt7562112,Pose,2,7,Blow,8.1,693,2019
tt7562112,Pose,2,8,Revelations,8.7,765,2019
tt7562112,Pose,2,9,Life's a Beach,8.9,807,2019
tt7562112,Pose,2,10,In My Heels,9.2,870,2019
tt7562112,Pose,3,1,On the Run,8.1,694,2021
tt7562112,Pose,3,2,Intervention,8.4,659,2021
tt7562112,Pose,3,3,The Trunk,9.3,860,2021
tt7562112,Pose,3,4,Take Me to Church,8.6,707,2021
tt7562112,Pose,3,5,"Something Borrowed, Something Blue",8.2,564,2021
tt7562112,Pose,3,6,"Something Old, Something New",8.9,691,2021
tt7562112,Pose,3,7,Series Finale,8.9,600,2021
tt7562112,Pose,3,8,Series Finale,8.7,492,2021
tt4063800,The Bureau,1,1,Episode #1.1,7.4,500,2016
tt4063800,The Bureau,1,2,Episode #1.2,7.7,408,2015
tt4063800,The Bureau,1,3,Episode #1.3,7.7,378,2015
tt4063800,The Bureau,1,4,Episode #1.4,7.9,367,2015
tt4063800,The Bureau,1,5,Episode #1.5,7.9,364,2015
tt4063800,The Bureau,1,6,Episode #1.6,8.1,345,2015
tt4063800,The Bureau,1,7,Episode #1.7,8,337,2015
tt4063800,The Bureau,1,8,Episode #1.8,8.1,338,2015
tt4063800,The Bureau,1,9,Episode #1.9,8,329,2015
tt4063800,The Bureau,1,10,Episode #1.10,8.3,350,2015
tt4063800,The Bureau,2,1,Episode #2.1,7.8,302,2016
tt4063800,The Bureau,2,2,Episode #2.2,8,285,2016
tt4063800,The Bureau,2,3,Episode #2.3,8,286,2016
tt4063800,The Bureau,2,4,Episode #2.4,8,272,2016
tt4063800,The Bureau,2,5,Episode #2.5,8.5,289,2016
tt4063800,The Bureau,2,6,Episode #2.6,8.3,274,2016
tt4063800,The Bureau,2,7,Episode #2.7,8.1,263,2016
tt4063800,The Bureau,2,8,Episode #2.8,8,260,2016
tt4063800,The Bureau,2,9,Episode #2.9,8.5,281,2016
tt4063800,The Bureau,2,10,Episode #2.10,8.9,321,2016
tt4063800,The Bureau,3,1,Episode #3.1,7.9,296,2017
tt4063800,The Bureau,3,2,Episode #3.2,7.9,268,2017
tt4063800,The Bureau,3,3,Episode #3.3,7.9,268,2017
tt4063800,The Bureau,3,4,Episode #3.4,8,264,2017
tt4063800,The Bureau,3,5,Episode #3.5,8.5,279,2017
tt4063800,The Bureau,3,6,Episode #3.6,8.1,265,2017
tt4063800,The Bureau,3,7,Episode #3.7,8.4,264,2017
tt4063800,The Bureau,3,8,Episode #3.8,8.5,278,2017
tt4063800,The Bureau,3,9,Episode #3.9,8.5,266,2017
tt4063800,The Bureau,3,10,Episode #3.10,9,386,2017
tt4063800,The Bureau,4,1,Episode #4.1,8.1,281,2018
tt4063800,The Bureau,4,2,Episode #4.2,8.1,260,2018
tt4063800,The Bureau,4,3,Episode #4.3,8.2,257,2018
tt4063800,The Bureau,4,4,Episode #4.4,8,250,2018
tt4063800,The Bureau,4,5,Episode #4.5,8.1,249,2018
tt4063800,The Bureau,4,6,Episode #4.6,8,242,2018
tt4063800,The Bureau,4,7,Episode #4.7,8,241,2018
tt4063800,The Bureau,4,8,Episode #4.8,8.2,247,2018
tt4063800,The Bureau,4,9,Episode #4.9,8.5,247,2018
tt4063800,The Bureau,4,10,Episode #4.10,8.7,327,2018
tt4063800,The Bureau,5,1,Episode #5.1,7.7,277,2020
tt4063800,The Bureau,5,2,Episode #5.2,7.8,245,2020
tt4063800,The Bureau,5,3,Episode #5.3,7.9,241,2020
tt4063800,The Bureau,5,4,Episode #5.4,7.8,237,2020
tt4063800,The Bureau,5,5,Episode #5.5,7.7,239,2020
tt4063800,The Bureau,5,6,Episode #5.6,7.9,242,2020
tt4063800,The Bureau,5,7,Episode #5.7,8.2,253,2020
tt4063800,The Bureau,5,8,Episode #5.8,8.8,319,2020
tt4063800,The Bureau,5,9,Episode #5.9,7.6,316,2020
tt4063800,The Bureau,5,10,Episode #5.10,7.4,384,2020
tt0229889,El Chavo del Ocho,1,1,Rateros torpes/Los globos,7.9,117,1973
tt0229889,El Chavo del Ocho,1,2,Los caquitos / Tratando de bañar al Chavo,8.1,78,1973
tt0229889,El Chavo del Ocho,1,3,Los caquitos / El Chavo del Ocho rompe el romance,8.4,63,1973
tt0229889,El Chavo del Ocho,1,4,Las monedas/El metichito/El sarampión,7.8,56,1973
tt0229889,El Chavo del Ocho,1,5,Pordioseros/El ropavejero/Adivinanzas,7.7,52,1973
tt0229889,El Chavo del Ocho,1,6,El enfermo/Buena vecindad,8.1,47,1973
tt0229889,El Chavo del Ocho,1,7,El día de campo/Boxeadores/El sobre del dinero,7.7,48,1973
tt0229889,El Chavo del Ocho,1,8,Se solicita secretario/Ensuciar a Quico/Los globos,7.7,43,1973
tt0229889,El Chavo del Ocho,1,9,El contrabando/Confusión - parte 1/El Chavo y Don Ramón se enamoran - parte 2,8.2,50,1973
tt0229889,El Chavo del Ocho,1,10,La indigestión/El mosco es algo tosco/El Chavo se enamora - parte 3,7.9,47,1973
tt0229889,El Chavo del Ocho,1,11,Bolsitas de papas/Los carpinteros/Cerbatana y chochitos,7.9,43,1973
tt0229889,El Chavo del Ocho,1,12,El utilero inútil/El gato y los peces,7.6,41,1973
tt0229889,El Chavo del Ocho,1,13,¿Qué es lo que hay que hacer cuando entra un ladrón a la casa?/El jardinero,7.7,42,1973
tt0229889,El Chavo del Ocho,1,14,La pelota/Las coplas rancheras/Las preguntas/El tendedero,7.9,39,1973
tt0229889,El Chavo del Ocho,1,15,Las apuestas/La caja fuerte/Jugando a la escuelita,8,38,1973
tt0229889,El Chavo del Ocho,1,16,El desayuno,8.1,44,1973
tt0229889,El Chavo del Ocho,1,17,El limosnero/Faltando a clases en domingo,7.5,37,1973
tt0229889,El Chavo del Ocho,1,18,El jefe/El lechero,7.8,36,1973
tt0229889,El Chavo del Ocho,1,19,El bolero y el peluquero,8.2,36,1973
tt0229889,El Chavo del Ocho,1,20,La viejita/Por jugar con el agua,7.8,37,1973
tt0229889,El Chavo del Ocho,1,21,El marinero mareado/Los sustos,8,34,1973
tt0229889,El Chavo del Ocho,1,22,El traje - parte 1,7.8,34,1973
tt0229889,El Chavo del Ocho,1,23,La fiesta de la vecindad - parte 2,8.2,35,1973
tt0229889,El Chavo del Ocho,1,24,El patio sucio después de la fiesta,8,29,1973
tt0229889,El Chavo del Ocho,1,25,Los Insectos,8,37,1973
tt0229889,El Chavo del Ocho,1,26,Amigo asalta a amigo/Grupo musical,7.1,33,1973
tt0229889,El Chavo del Ocho,1,27,El perro,7.4,30,1973
tt0229889,El Chavo del Ocho,1,28,El robachicos,7.7,29,1973
tt0229889,El Chavo del Ocho,1,29,El zapatero - parte 1,7.8,28,1973
tt0229889,El Chavo del Ocho,1,30,El fútbol callejero - parte 1,8.2,28,1973
tt0229889,El Chavo del Ocho,1,31,Los atropellados - parte 2,7.9,25,1973
tt0229889,El Chavo del Ocho,1,32,La posada de la vecindad,7.8,27,1973
tt0229889,El Chavo del Ocho,1,33,La cuenta/Carta a Santa Claus,8.2,34,1974
tt0229889,El Chavo del Ocho,1,34,El año nuevo,8.2,30,1973
tt0229889,El Chavo del Ocho,2,1,Los pasteleros,7.3,37,1974
tt0229889,El Chavo del Ocho,2,2,La alcancía,8,35,1974
tt0229889,El Chavo del Ocho,2,3,El yoyo,7.8,35,1974
tt0229889,El Chavo del Ocho,2,4,El Billete de Lotería,8.5,42,1974
tt0229889,El Chavo del Ocho,2,5,El sonámbulo - parte 1,8.4,40,1974
tt0229889,El Chavo del Ocho,2,6,El misterio de los platos - parte 2,7.8,40,1974
tt0229889,El Chavo del Ocho,2,7,La declaración de amor,7.8,35,1974
tt0229889,El Chavo del Ocho,2,8,La enfermedad de Quico,7.8,37,1974
tt0229889,El Chavo del Ocho,2,9,El duelo,7.6,39,1974
tt0229889,El Chavo del Ocho,2,10,El loco de Don Ramón,7.6,24,1974
tt0229889,El Chavo del Ocho,2,11,Los globos,7.9,35,1974
tt0229889,El Chavo del Ocho,2,12,La cuenta/El tendedero,7.4,26,1974
tt0229889,El Chavo del Ocho,2,13,El ladrón del Señor Hurtado,7.9,39,1974
tt0229889,El Chavo del Ocho,2,14,Llegando tarde a la escuela,8.3,32,1974
tt0229889,El Chavo del Ocho,2,15,La invisibilidad,7.5,23,1974
tt0229889,El Chavo del Ocho,2,16,La lagartija,7.4,30,1974
tt0229889,El Chavo del Ocho,2,17,Harina para polvorear,7.5,30,1974
tt0229889,El Chavo del Ocho,2,18,Las Islas Marías/La casita del Chavo,6.8,23,1974
tt0229889,El Chavo del Ocho,2,19,Las corbatas de Don Ramón,7.6,31,1974
tt0229889,El Chavo del Ocho,2,20,El perrito de Quico,7.9,34,1974
tt0229889,El Chavo del Ocho,2,21,El perrito de Quico - parte 2,7.3,34,1974
tt0229889,El Chavo del Ocho,2,22,Falta de agua,7.3,23,1974
tt0229889,El Chavo del Ocho,2,23,Intento de robo/La carpintería - parte 1,8.1,32,1974
tt0229889,El Chavo del Ocho,2,24,La carpintería - parte 2,8.2,28,1974
tt0229889,El Chavo del Ocho,2,25,Las aguas frescas - parte 1,7.3,22,1974
tt0229889,El Chavo del Ocho,2,26,Las aguas frescas - parte 2,7.6,22,1974
tt0229889,El Chavo del Ocho,2,27,La casa de la viejita/El béisbol,6.8,20,1974
tt0229889,El Chavo del Ocho,2,28,Estampitas,7.7,29,1974
tt0229889,El Chavo del Ocho,2,29,El perrito de Quico - parte 2,7.9,29,1974
tt0229889,El Chavo del Ocho,2,30,Clases de box,7.8,24,1974
tt0229889,El Chavo del Ocho,2,31,Disgusto amoroso,7.6,34,1974
tt0229889,El Chavo del Ocho,2,32,Los yeseros,7.5,21,1974
tt0229889,El Chavo del Ocho,2,33,"La historia de Cyrano de Bergerac. No como fue, sino como pudo haber sido/Perdonar a los enemigos",7.3,21,1974
tt0229889,El Chavo del Ocho,2,34,"El ingenioso Hidalgo Don Quijote de la Mancha. No como fue, sino como pudo haber sido/El dibujo del profesor Longaniza",7.9,20,1974
tt0229889,El Chavo del Ocho,2,35,"La historia de Napoleón Bonaparte. No como fue, sino como pudo haber sido/El callo",7.4,20,1974
tt0229889,El Chavo del Ocho,2,36,Los platillos voladores si existen,7.3,21,1974
tt0229889,El Chavo del Ocho,3,1,La independencia,7.9,37,1975
tt0229889,El Chavo del Ocho,3,2,Don Quijote/Torta de Jamón,7.7,33,1975
tt0229889,El Chavo del Ocho,3,3,Su desconcierto en fu remol para piano y matraca,7.5,22,1975
tt0229889,El Chavo del Ocho,3,4,La bola de boliche - parte 3,7.8,18,1975
tt0229889,El Chavo del Ocho,3,5,El primo de Don Ramón,7.3,42,1975
tt0229889,El Chavo del Ocho,3,6,La guitarra,8.4,21,1975
tt0229889,El Chavo del Ocho,3,7,Pelea de agua,8.2,37,1975
tt0229889,El Chavo del Ocho,3,8,El regreso de la Chilindrina,8.5,39,1975
tt0229889,El Chavo del Ocho,3,9,La fuente de los deseos,8.4,38,1975
tt0229889,El Chavo del Ocho,3,10,Los bomberos,8.2,39,1975
tt0229889,El Chavo del Ocho,3,11,El sueño,7.5,33,1973
tt0229889,El Chavo del Ocho,3,12,Jugando a los pasteleros,7.7,32,1975
tt0229889,El Chavo del Ocho,3,13,El Cumpleaños de Quico,7.8,23,1976
tt0229889,El Chavo del Ocho,3,14,La mascota de Quico - parte 1,8.1,41,1975
tt0229889,El Chavo del Ocho,3,15,El juicio del Chavo - parte 2,8.5,44,1975
tt0229889,El Chavo del Ocho,3,16,El Cumpleaños Fúnebre de Don Ramón,8.2,34,2004
tt0229889,El Chavo del Ocho,3,17,Las locas/La guerra del Chavo,7.9,29,1975
tt0229889,El Chavo del Ocho,3,18,Examen de admisión,7.5,29,1973
tt0229889,El Chavo del Ocho,3,19,Fútbol en la vecindad,7.6,34,1975
tt0229889,El Chavo del Ocho,3,20,El libro de animales,8,32,1975
tt0229889,El Chavo del Ocho,3,21,Confusión de Pasteles,8,30,1973
tt0229889,El Chavo del Ocho,3,22,Mujeres y Don Ramón - Parte 1,7.4,28,1975
tt0229889,El Chavo del Ocho,3,23,La ventana abierta/Las vecinas nuevas - parte 2,7.3,28,1975
tt0229889,El Chavo del Ocho,3,24,Invitación al cine - parte 3,7.2,24,1973
tt0229889,El Chavo del Ocho,3,25,Los desmayos - parte 4,7.3,26,1975
tt0229889,El Chavo del Ocho,3,26,Ponchando globos,7.5,25,1973
tt0229889,El Chavo del Ocho,3,27,Los coches,7.8,32,1975
tt0229889,El Chavo del Ocho,3,28,La radio de Quico,7.2,28,1973
tt0229889,El Chavo del Ocho,3,29,El peluquero/México 73,8.1,31,1973
tt0229889,El Chavo del Ocho,3,30,La casa de la bruja del 71,8,18,1975
tt0229889,El Chavo del Ocho,3,31,Don Ramón en la escuela 1-2,8.2,29,1973
tt0229889,El Chavo del Ocho,3,32,Los atropellados,8,28,1975
tt0229889,El Chavo del Ocho,3,33,Tratando de bañar al Chavo,7.6,28,1975
tt0229889,El Chavo del Ocho,3,34,La viruela,7.5,25,1973
tt0229889,El Chavo del Ocho,3,35,La Chirimoya,8.4,21,1975
tt0229889,El Chavo del Ocho,4,1,La Basura en su Lugar,8.2,31,1976
tt0229889,El Chavo del Ocho,4,2,Cubriendo al repartidor,8.1,30,1976
tt0229889,El Chavo del Ocho,4,3,El pollo asado,8,34,1976
